-0.3,-0.25,-0.2,-0.15,-0.1,-0.05,0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,symbol,settle_date
0.1209,0.1002,0.078,0.058,0.0383,0.0187,0.0,-0.0188,-0.0325,-0.0359,-0.0328,-0.0239,-0.0149,-0.0022,ESH14,20130925
0.1231,0.1015,0.0795,0.0586,0.0391,0.0191,0.0,-0.0186,-0.0316,-0.0339,-0.0305,-0.0219,-0.0116,-0.0005,ESH14,20130926
0.1233,0.1034,0.0809,0.0597,0.0397,0.0198,0.0,-0.0199,-0.0331,-0.0371,-0.0357,-0.0265,-0.0162,-0.0094,ESH14,20130927
0.1273,0.1037,0.0826,0.0624,0.0405,0.0205,0.0,-0.0197,-0.0339,-0.0383,-0.0345,-0.0289,-0.0181,-0.007,ESH14,20130930
0.127,0.1054,0.0829,0.0606,0.0413,0.0204,0.0,-0.0189,-0.0323,-0.0363,-0.0328,-0.0248,-0.0151,-0.0086,ESH14,20131001
0.1275,0.1053,0.0842,0.0625,0.0416,0.0204,0.0,-0.02,-0.034,-0.0383,-0.0349,-0.0279,-0.017,-0.0093,ESH14,20131002
0.1283,0.107,0.0856,0.0626,0.0413,0.0208,0.0,-0.0206,-0.0362,-0.042,-0.0415,-0.0341,-0.0241,-0.0091,ESH14,20131003
0.1297,0.1051,0.0843,0.0634,0.0421,0.0212,0.0,-0.0202,-0.0353,-0.0393,-0.0345,-0.0267,-0.0177,-0.0047,ESH14,20131004
0.1311,0.1086,0.0861,0.0648,0.0423,0.021,0.0,-0.0202,-0.036,-0.0431,-0.0423,-0.0362,-0.0266,-0.0135,ESH14,20131007
0.1306,0.1087,0.0869,0.0648,0.0429,0.0218,0.0,-0.0217,-0.0387,-0.0474,-0.0493,-0.0419,-0.0336,-0.0292,ESH14,20131008
,0.1082,0.0864,0.0657,0.0436,0.0215,0.0,-0.0205,-0.0373,-0.0466,-0.0469,-0.0372,-0.0295,-0.0241,ESH14,20131009
0.1327,0.1093,0.086,0.0644,0.0418,0.0212,0.0,-0.0209,-0.0361,-0.0428,-0.0396,-0.0309,-0.0229,-0.0236,ESH14,20131010
0.1373,0.1135,0.0895,0.0661,0.0434,0.0222,0.0,-0.0208,-0.0358,-0.0404,-0.0368,-0.0267,-0.0227,-0.024,ESH14,20131011
0.1418,0.1161,0.0917,0.0688,0.0443,0.0224,0.0,-0.0215,-0.0369,-0.0399,-0.0367,-0.0315,-0.0222,-0.0217,ESH14,20131014
0.1436,0.1178,0.0924,0.0692,0.045,0.022,0.0,-0.0213,-0.0363,-0.0415,-0.0381,-0.0328,-0.0206,-0.0292,ESH14,20131015
0.1471,0.12,0.0934,0.0678,0.0449,0.0218,0.0,-0.0203,-0.0328,-0.0347,-0.0313,-0.0229,-0.0162,-0.0151,ESH14,20131016
0.147,0.1189,0.0921,0.0684,0.0438,0.0211,0.0,-0.0188,-0.029,-0.0279,-0.0208,-0.0146,-0.0078,-0.0081,ESH14,20131017
0.1479,0.1181,0.0937,0.0672,0.0438,0.0209,0.0,-0.0181,-0.0286,-0.0249,-0.0178,-0.012,-0.0031,-0.0031,ESH14,20131018
